index,2021-06,2021-03,2021-09,symbol
Thuế thu nhập hoãn lại phải trả,4362752474,4312359244,,BVH
Phải trả dài hạn người bán,0,0,,BVH
Người mua trả trước dài hạn,0,0,,BVH
Chi phí phải trả dài hạn,0,0,,BVH
Phải trả nội bộ về vốn kinh doanh,0,0,,BVH
Phải trả dài hạn nội bộ,0,0,,BVH
Phải trả dài hạn khác,271384466708,258544144948,,BVH
Doanh thu chưa thực hiện dài hạn,0,0,,BVH
Quỹ phát triển khoa học và công nghệ,0,0,,BVH
Dự phòng trợ cấp mất việc làm,0,0,,BVH
Dự phòng phải trả dài hạn,0,0,,BVH
Các quĩ dự phòng nghiệp vụ (trước 2014),114680980465669,110052135904542,,BVH
Dự phòng phí (trước 2014),4694579890222,5018544485989,,BVH
Dự phòng bồi thường (trước 2014),2317149097139,2469092613926,,BVH
Dự phòng dao động lớn (trước 2014),38355229135,29923817364,,BVH
Vốn chủ sở hữu,21735089104724,21267188664667,,BVH
Vốn và các quỹ,21735089104724,21267188664667,,BVH
Vốn góp,7423227640000,7423227640000,,BVH
Cổ phiếu phổ thông,7423227640000,7423227640000,,BVH
Vốn khác của chủ sở hữu,0,0,,BVH
Cổ phiếu quỹ,0,0,,BVH
Thặng dư vốn cổ phần,7310458742807,7310458742807,,BVH
Chênh lệch đánh giá lại tài sản,0,0,,BVH
Chênh lệch tỷ giá hối đoái,15445192000,15445192000,,BVH
Quỹ đầu tư phát triển,1270873060753,967358385620,,BVH
Quỹ dự phòng tài chính,0,0,,BVH
Quĩ dự phòng bảo hiểm bắt buộc,547877409473,537885210149,,BVH
Quỹ khác thuộc vốn chủ sở hữu,103568802818,103568802818,,BVH
Lợi nhuận sau thuế chưa phân phối,4257247299303,4124500176101,,BVH
Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối kỳ trước,3372228440432,3670194665394,,BVH
Lợi nhuận sau thuế chưa phân phối kỳ này,885018858871,454305510707,,BVH
Quỹ hỗ trợ sắp xếp doanh nghiệp,0,0,,BVH
Lợi ích cổ đông không kiểm soát,806390957570,784744515172,,BVH
Nguồn kinh phí và quỹ khác,0,0,,BVH
"Quỹ khen thưởng, phúc lợi (trước 2010)",0,0,,BVH
Vốn ngân sách nhà nước,0,0,,BVH
Nguồn kinh phí đã hình thành TSCĐ,0,0,,BVH
Lợi ích của cổ đông không kiểm soát (trước 2015),0,0,,BVH
Tài sản thuê ngoài,0,0,,BVH
"Vật tư, hàng hóa nhận giữ hộ, nhận gia công",0,0,,BVH
Nợ khó đòi đã xử lý,0,0,,BVH
Hợp đồng bảo hiểm chưa phát sinh trách nhiệm,0,0,,BVH
Ngoại tệ các loại,0,0,,BVH
Đô la Mỹ (USD),0,0,,BVH
Đồng Euro (EUR),0,0,,BVH
Đồng Yên Nhật (JPY),0,0,,BVH
Ngoại tệ khác,0,0,,BVH
Tiền và các khoản tương đương tiền,1517051455785,2054231746882,,VJC
Tiền,1016582804508,1512763095605,,VJC
Các khoản tương đương tiền,500468651277,541468651277,,VJC
Các khoản đầu tư tài chính ngắn hạn,764110000000,1282010000000,,VJC
Đầu tư ngắn hạn,990000000000,1552900000000,,VJC
Dự phòng giảm giá đầu tư ngắn hạn,-230000000000,-275000000000,,VJC
Đầu tư giữ đến ngày đáo hạn,4110000000,4110000000,,VJC
Các khoản phải thu ngắn hạn,21973763482188,23069700170412,,VJC
Phải thu khách hàng,9105102605688,8940589113753,,VJC
Trả trước cho người bán,295276884849,185116011655,,VJC
Phải thu nội bộ ngắn hạn,0,0,,VJC
Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,0,0,,VJC
Phải thu về cho vay ngắn hạn,0,0,,VJC
Các khoản phải thu khác,12573383991651,13943995045004,,VJC
Dự phòng phải thu ngắn hạn khó đòi,0,0,,VJC
Tài sản thiếu chờ xử lý,0,0,,VJC
Hàng tồn kho,845551080154,701315926654,,VJC
Dự phòng giảm giá hàng tồn kho,0,0,,VJC
Tài sản ngắn hạn khác,101326720967,245745973504,,VJC
Chi phí trả trước ngắn hạn,78040660959,218999917912,,VJC
Thuế GTGT được khấu trừ,4725439944,3095048009,,VJC
Thuế và các khoản khác phải thu Nhà nước,18560620064,23651007583,,VJC
Giao dịch mua bán lại trái phiếu chính phủ,0,0,,VJC
Tài sản dài hạn,24654093682247,20144806418136,,VJC
Các khoản phải thu dài hạn,17305479530405,13356427788357,,VJC
Phải thu dài hạn của khách hàng,0,0,,VJC
Trả trước dài hạn người bán,0,0,,VJC
Vốn kinh doanh ở đơn vị trực thuộc,0,0,,VJC
Phải thu dài hạn nội bộ,0,0,,VJC
Phải thu về cho vay dài hạn,796538796712,798261415217,,VJC
Phải thu dài hạn khác,16508940733693,12558166373140,,VJC
Dự phòng phải thu dài hạn khó đòi,0,0,,VJC
Tài sản cố định,818929373579,833920473662,,VJC
Tài sản cố định hữu hình,817243985388,832182664330,,VJC
Nguyên giá TSCĐHH,1126525456000,1124033164742,,VJC
Hao mòn TSCĐHH,-309281470612,-291850500412,,VJC
Tài sản cố định thuê tài chính,0,0,,VJC
Nguyên giá TSCĐTTC,0,0,,VJC
Hao mòn TSCĐTTC,0,0,,VJC
Tài sản cố định vô hình,1685388191,1737809332,,VJC
Nguyên giá TSCĐVH,32342701655,32138266655,,VJC
Hao mòn TSCĐVH,-30657313464,-30400457323,,VJC
Chi phí xây dựng cơ bản dở dang (trước 2015),0,0,,VJC
Bất động sản đầu tư,0,0,,VJC
Nguyên giá bất động sản đầu tư,0,0,,VJC
Hao mòn bất động sản đầu tư,0,0,,VJC
Tài sản dở dang dài hạn,881587119629,830989640441,,VJC
"Chi phí sản xuất, kinh doanh dở dang dài hạn",0,0,,VJC
Chi phí xây dựng cơ bản dở dang ,881587119629,830989640441,,VJC
Các khoản đầu tư tài chính dài hạn,191687884108,195019065926,,VJC
Đầu tư vào công ty con,0,0,,VJC
"Đầu tư vào công ty liên kết, liên doanh",42270859708,39045859708,,VJC
Đầu tư dài hạn khác,149417024400,149417024400,,VJC
Dự phòng giảm giá đầu tư tài chính dài hạn,0,0,,VJC
Đầu tư dài hạn giữ đến ngày đáo hạn,0,6556181818,,VJC
Tài sản dài hạn khác,5456409774526,4928449449750,,VJC
Chi phí trả trước dài hạn,5456409774526,4928449449750,,VJC
Tài sản thuế thu nhập hoãn lại,0,0,,VJC
"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0,0,,VJC
Lợi thế thương mại,0,0,,VJC
Lợi thế thương mại (trước 2015),0,0,,VJC
TỔNG CỘNG TÀI SẢN,49855896421341,47497810235588,,VJC
Nợ phải trả,32880376199615,32868244422153,,VJC
Nợ ngắn hạn,19302209007967,22154221976441,,VJC
Vay và nợ ngắn hạn,7741487554022,9452017927079,,VJC
Phải trả người bán,5082826818559,4629679742074,,VJC
Người mua trả tiền trước,540418023099,605243180977,,VJC
Thuế và các khoản phải nộp Nhà nước,246365810918,331314417687,,VJC
Phải trả người lao động,43825541277,62448350500,,VJC
Chi phí phải trả,877568161508,457165681503,,VJC
Phải trả nội bộ,0,0,,VJC
Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,0,0,,VJC
"Các khoản phải trả, phải nộp ngắn hạn khác",2415376791205,3765765379653,,VJC
"Quỹ khen thưởng, phúc lợi",333509039814,345430648906,,VJC
Doanh thu chưa thực hiện ngắn hạn,215839956739,581833209756,,VJC
Dự phòng phải trả ngắn hạn,1804991310826,1923323438306,,VJC
Quỹ bình ổn giá,0,0,,VJC
Nợ dài hạn,13578167191648,10714022445712,,VJC
Phải trả dài hạn người bán,0,0,,VJC
Người mua trả trước dài hạn,0,0,,VJC
Chi phí phải trả dài hạn,0,0,,VJC
Phải trả nội bộ về vốn kinh doanh,0,0,,VJC
Phải trả dài hạn nội bộ,0,0,,VJC
Phải trả dài hạn khác,62930640440,59556261280,,VJC
Vay và nợ dài hạn,3647272351574,1615250802775,,VJC
Trái phiếu chuyển đổi,0,0,,VJC
Cổ phiếu ưu đãi,0,0,,VJC
Thuế thu nhập hoãn lại phải trả,97841190548,59380430734,,VJC
Dự phòng trợ cấp mất việc làm,0,0,,VJC
Doanh thu chưa thực hiện dài hạn,0,0,,VJC
Quỹ phát triển khoa học và công nghệ,0,0,,VJC
Dự phòng phải trả dài hạn,9770123009086,8979834950923,,VJC
Vốn chủ sở hữu,16975520221726,14629565813435,,VJC
Vốn và các quỹ,16975520221726,14629565813435,,VJC
Vốn góp,5416113340000,5431613340000,,VJC
Cổ phiếu phổ thông,5416113340000,5431613340000,,VJC
Thặng dư vốn cổ phần,247483117899,245949492805,,VJC
Quyền chọn chuyển đổi trái phiếu,0,0,,VJC
Vốn khác của chủ sở hữu,0,0,,VJC
Cổ phiếu quỹ,0,-2347121362620,,VJC
Chênh lệch đánh giá lại tài sản,0,0,,VJC
Chênh lệch tỷ giá hối đoái,-31594204976,-32925036130,,VJC
Quỹ đầu tư phát triển,0,0,,VJC
Quỹ dự phòng tài chính,0,0,,VJC
Quỹ khác thuộc vốn chủ sở hữu,0,0,,VJC
Lợi nhuận sau thuế chưa phân phối,11330927239353,11332949683363,,VJC
Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối kỳ trước,11208574467791,0,,VJC
Lợi nhuận sau thuế chưa phân phối kỳ này,122352771562,11332949683363,,VJC
Lợi ích cổ đông không kiểm soát,12590729450,-900303983,,VJC
Quỹ hỗ trợ sắp xếp doanh nghiệp,0,0,,VJC
Nguồn vốn đầu tư XDCB,0,0,,VJC
Nguồn kinh phí và quỹ khác,0,0,,VJC
"Quỹ khen thưởng, phúc lợi (trước 2010)",0,0,,VJC
Vốn ngân sách nhà nước,0,0,,VJC
Nguồn kinh phí đã hình thành TSCĐ,0,0,,VJC
Lợi ích của cổ đông không kiểm soát (trước 2015),0,0,,VJC
TỔNG CỘNG NGUỒN VỐN,49855896421341,47497810235588,,VJC
"Tiền mặt, vàng bạc, đá quí",13132285000000,12277634000000,,VCB
Tiền gửi tại NHNN,23485760000000,24008360000000,,VCB
"Tiền, vàng gửi tại các TCTD khác và cho vay các TCTD khác",185877601000000,203604117000000,,VCB
Tiền gửi tại các TCTD khác,164585658000000,167652939000000,,VCB
Cho vay các TCTD khác,22291943000000,36951178000000,,VCB
Dự phòng rủi ro,-1000000000000,-1000000000000,,VCB
Chứng khoán kinh doanh,3182256000000,3906378000000,,VCB
Dự phòng giảm giá chứng khoán kinh doanh,-39071000000,0,,VCB
Các công cụ chứng khoán phái sinh và các tài sản tài chính khác,0,-40138000000,,VCB
Cho vay khách hàng,897798104000000,850460935000000,,VCB
Dự phòng rủi ro cho vay khách hàng,-24150333000000,-21477007000000,,VCB
Hoạt động mua nợ,0,0,,VCB
Mua nợ,0,0,,VCB
Dự phòng rủi ro hoạt động mua nợ,0,0,,VCB
Chứng khoán đầu tư,147996760000000,149886637000000,,VCB
Sẵn sàng để bán,49339958000000,46062651000000,,VCB
Đầu tư giữ đến ngày đáo hạn,99230545000000,104464547000000,,VCB
Dự phòng giảm giá chứng khoán đầu tư,-573743000000,-640561000000,,VCB
"Góp vốn, đầu tư dài hạn",2281134000000,2261397000000,,VCB
Đầu tư vào công ty con,0,0,,VCB
"Đầu tư vào công ty liên doanh, liên kết",768311000000,748574000000,,VCB
Góp vốn liên doanh,754888000000,736278000000,,VCB
Đầu tư vào công ty liên kết,13423000000,12296000000,,VCB
Đầu tư dài hạn khác,1587823000000,1587823000000,,VCB
Dự phòng giảm giá đầu tư dài hạn,-75000000000,-75000000000,,VCB
Tài sản cố định,8317891000000,8333301000000,,VCB
Tài sản cố định hữu hình,5363219000000,5292741000000,,VCB
Nguyên giá TSCĐHH,13221132000000,12930147000000,,VCB
Hao mòn TSCĐHH,-7857913000000,-7637406000000,,VCB
Tài sản cố định thuê tài chính,0,0,,VCB
Nguyên giá TSCĐTTC,0,0,,VCB
Hao mòn TSCĐTTC,0,0,,VCB
Tài sản cố định vô hình,2954672000000,3040560000000,,VCB
Nguyên giá TSCĐVH,4213943000000,4211425000000,,VCB
Hao mòn TSCĐVH,-1259271000000,-1170865000000,,VCB
Bất động sản đầu tư,0,0,,VCB
Nguyên giá bất động sản đầu tư,0,0,,VCB
Hao mòn bất động sản đầu tư,0,0,,VCB
Tài sản Có khác,22107315000000,24267237000000,,VCB
Các khoản phải thu,9714405000000,8546642000000,,VCB
"Các khoản lãi, phí phải thu",6187719000000,8421916000000,,VCB
Tài sản thuế TNDN hoãn lại,909210000000,909571000000,,VCB
Tài sản có khác,5300001000000,6393042000000,,VCB
Trong đó: Lợi thế thương mại,0,0,,VCB
Dự phòng rủi ro cho các tài sản Có nội bảng khác,-4020000000,-3934000000,,VCB
TỔNG CỘNG NGUỒN VỐN,1304179106000000,1278965858000000,,VCB
Nợ phải trả,1199239588000000,1177958179000000,,VCB
Các khoản nợ Chính phủ và NHNN,9077476000000,18538368000000,,VCB
Tiền gửi và vay các TCTD khác,84188617000000,80758597000000,,VCB
Tiền gửi của các TCTD khác,80671606000000,78270597000000,,VCB
Vay các TCTD khác,3517011000000,2488000000000,,VCB
Tiền gửi của khách hàng,1051273660000000,1025547607000000,,VCB
Các công cụ tài chính phái sinh và các khoản nợ tài chính khác,30621000000,63982000000,,VCB
"Vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro",9884000000,10984000000,,VCB
Phát hành giấy tờ có giá,21398107000000,21408307000000,,VCB
Các khoản nợ khác,33261223000000,31630334000000,,VCB
"Các khoản lãi, phí phải trả",9366261000000,9420234000000,,VCB
Thuế TNDN hoãn lại phải trả,0,0,,VCB
Các khoản phải trả và công nợ khác,23894962000000,22210100000000,,VCB
Dự phòng rủi ro khác,0,0,,VCB
Vốn chủ sở hữu,104939518000000,101007679000000,,VCB
Vốn và các quỹ,42518184000000,42428821000000,,VCB
Vốn góp,37088774000000,37088774000000,,VCB
Nguồn vốn đầu tư XDCB,0,0,,VCB
Thặng dư vốn cổ phần,4995389000000,4995389000000,,VCB
Cổ phiếu quỹ,0,0,,VCB
Cổ phiếu ưu đãi,0,0,,VCB
Vốn khác của chủ sở hữu,434021000000,344658000000,,VCB
Các Quỹ,14916935000000,14925755000000,,VCB
Chênh lệch tỷ giá hối đoái,1708000000,10387000000,,VCB
Chênh lệch đánh giá lại tài sản,0,0,,VCB
Lợi nhuận sau thuế chưa phân phối,47408227000000,43552776000000,,VCB
Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối kỳ trước,36545544000000,36650198000000,,VCB
Lợi nhuận sau thuế chưa phân phối kỳ này,10862683000000,6902578000000,,VCB
Lợi ích cổ đông không kiểm soát,94464000000,89940000000,,VCB
Lợi ích của cổ đông không kiểm soát (trước 2015),0,0,,VCB
Nghĩa vụ nợ tiềm ẩn,56523194000000,54714415000000,,VCB
Thư tín dụng,0,0,,VCB
Thư tín dụng trả ngay,0,0,,VCB
Thư tín dụng trả chậm,0,0,,VCB
Thư tín dụng khác,0,0,,VCB
Bảo lãnh tín dụng,56523194000000,54714415000000,,VCB
Bảo lãnh vay vốn,1490910000000,1503777000000,,VCB
Bảo lãnh thanh toán,0,0,,VCB
Bảo lãnh thực hiện hợp đồng,0,0,,VCB
Bảo lãnh dự thầu,0,0,,VCB
Bảo lãnh xuất khẩu,0,0,,VCB
Bảo lãnh khác,55032284000000,53210638000000,,VCB
Cam kết tín dụng,193239404000000,177731746000000,,VCB
Cam kết trong giao dịch hối đoái,131720422000000,124606684000000,,VCB
Cam kết mua ngoại tệ,8985672000000,57697306000000,,VCB
Cam kết bán ngoại tệ,8865761000000,66909378000000,,VCB
Cam kết hoán đổi ngoại tệ,113868989000000,0,,VCB
Cam kết giao dịch tương lại,0,0,,VCB
Cam kết cho vay không hủy ngang,0,0,,VCB
Cam kết trong nghiệp vụ L/C,60756717000000,52342187000000,,VCB
Cam kết khác,762265000000,782875000000,,VCB
Tiền và các khoản tương đương tiền,2301828977307,,,REE
Tiền,827295977307,,,REE
Các khoản tương đương tiền,1474533000000,,,REE
Các khoản đầu tư tài chính ngắn hạn,899880457718,,,REE
Đầu tư ngắn hạn,83168820205,,,REE
Dự phòng giảm giá đầu tư ngắn hạn,-766399365,,,REE
Đầu tư giữ đến ngày đáo hạn,817478036878,,,REE
Các khoản phải thu ngắn hạn,2773684720668,,,REE
Phải thu khách hàng,1804217454296,,,REE
Trả trước cho người bán,467532921911,,,REE
Phải thu nội bộ ngắn hạn,0,,,REE
Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,384418142514,,,REE
Phải thu về cho vay ngắn hạn,0,,,REE
Các khoản phải thu khác,212755347912,,,REE
Dự phòng phải thu ngắn hạn khó đòi,-95239145965,,,REE
Tài sản thiếu chờ xử lý,0,,,REE
Hàng tồn kho,898359216604,,,REE
Dự phòng giảm giá hàng tồn kho,-4666340264,,,REE
Tài sản ngắn hạn khác,209549533069,,,REE
Chi phí trả trước ngắn hạn,10711386911,,,REE
Thuế GTGT được khấu trừ,190895147370,,,REE
Thuế và các khoản khác phải thu Nhà nước,7942998788,,,REE
Giao dịch mua bán lại trái phiếu chính phủ,0,,,REE
Tài sản dài hạn,23293561833649,,,REE
Các khoản phải thu dài hạn,38979129871,,,REE
Phải thu dài hạn của khách hàng,25366596,,,REE
Trả trước dài hạn người bán,0,,,REE
Vốn kinh doanh ở đơn vị trực thuộc,0,,,REE
Phải thu dài hạn nội bộ,0,,,REE
Phải thu về cho vay dài hạn,0,,,REE
Phải thu dài hạn khác,38953763275,,,REE
Dự phòng phải thu dài hạn khó đòi,0,,,REE
Tài sản cố định,12931242411943,,,REE
Tài sản cố định hữu hình,12865557880934,,,REE
Nguyên giá TSCĐHH,17680038093784,,,REE
Hao mòn TSCĐHH,-4814480212850,,,REE
Tài sản cố định thuê tài chính,0,,,REE
Nguyên giá TSCĐTTC,0,,,REE
Hao mòn TSCĐTTC,0,,,REE
Tài sản cố định vô hình,65684531009,,,REE
Nguyên giá TSCĐVH,84034495915,,,REE
Hao mòn TSCĐVH,-18349964906,,,REE
Chi phí xây dựng cơ bản dở dang (trước 2015),0,,,REE
Bất động sản đầu tư,1710700779341,,,REE
Nguyên giá bất động sản đầu tư,2617471673894,,,REE
Hao mòn bất động sản đầu tư,-906770894553,,,REE
Tài sản dở dang dài hạn,1588620522279,,,REE
"Chi phí sản xuất, kinh doanh dở dang dài hạn",0,,,REE
